Time,Gyro_X, Gyro_Y, Gyro_Z,Accel_X, Accel_Y, Accel_Z,Comp_X, Comp_Y, Comp_Z
   4574,  -310,   416,   214,  -1588,-15408,  3268,    94,     2,   -28
   4585,  -282,   369,   208,  -1680,-15208,  3188,    94,     2,   -28
   4597,  -302,   335,   200,  -1892,-15348,  3032,    94,     2,   -26
   4602,  -312,   307,   201,  -2008,-15328,  2940,    93,     3,   -26
   4625,  -162,   214,   188,  -2308,-14808,  2728,    94,     3,   -24
   4636,   -72,   168,   162,  -2056,-14316,  2940,    94,     3,   -27
   4642,   -71,   127,   129,  -2308,-14324,  3068,    94,     2,   -27
   4661,    39,    75,    60,  -2400,-14540,  3348,    95,     2,   -27
   4669,    39,    75,    60,  -2400,-14540,  3348,    96,     2,   -27
   4678,    62,    62,    36,  -2664,-15036,  3560,    97,     4,   -27
   4693,   -63,    61,    37,  -2808,-15172,  3940,    94,     2,   -28
   4713,  -112,    74,    60,  -2776,-14984,  4008,    93,     4,   -28
   4728,  -122,    69,    63,  -2776,-14984,  4008,    95,     4,   -25
   4742,  -102,    74,    60,  -2804,-14824,  3988,    95,     5,   -27
   4755,   -47,    74,    48,  -2760,-14684,  3996,    96,     1,   -28
   4762,   -34,    79,    34,  -2388,-14608,  3696,    96,     1,   -28
   4783,  -122,    58,    22,  -2704,-15208,  3748,    96,     5,   -27
   4795,   -48,    37,    19,  -2672,-15208,  3960,    96,     4,   -27
   4802,    17,    25,    14,  -2552,-15000,  4276,    95,     5,   -28
   4815,    30,    29,     5,  -2536,-14744,  4472,    95,     4,   -26
   4829,    41,    46,   -10,  -2596,-14880,  4460,    96,     4,   -27
   4832,    54,    66,   -22,  -2412,-14832,  4348,    96,     4,   -27
   4842,    54,    73,   -34,  -2464,-14692,  4320,    95,     2,   -28
   4857,   110,    71,   -55,  -2612,-14596,  4300,    95,     4,   -29
   4864,   209,    65,   -82,  -2516,-14888,  4536,    94,     4,   -28
   4881,   299,    69,  -109,  -2588,-15152,  4700,    94,     4,   -28
   4889,   299,    69,  -109,  -2584,-15488,  4900,    95,     4,   -29
   4903,   211,    89,   -84,  -2808,-15844,  5164,    96,     4,   -28
   4910,   211,    89,   -84,  -2736,-15640,  5388,    95,     3,   -26
   4916,   266,   101,   -63,  -2736,-15640,  5388,    96,     2,   -25
   4931,   453,   147,   -65,  -2704,-15020,  6032,    95,     0,   -26
   4938,   453,   147,   -65,  -2704,-15020,  6032,    94,     2,   -25
   4945,   577,   193,   -93,  -2816,-15136,  6132,    94,     3,   -27
   4956,   690,   242,  -116,  -2792,-15948,  5944,    94,     3,   -27
   4968,   820,   278,  -113,  -2564,-16248,  5792,    93,     5,   -24
   4978,   927,   295,   -92,  -2128,-15504,  5972,    93,     4,   -23
   5008,   992,   349,   -68,  -2336,-14868,  6172,    93,     4,   -22
   5016,  1077,   380,   -90,  -2120,-14508,  6036,    93,     4,   -22
   5022,  1055,   403,  -115,  -1840,-14368,  5892,    92,     4,   -22
   5039,   932,   419,  -131,  -2024,-14032,  5784,    89,     4,   -19
   5051,   781,   422,  -166,  -2368,-14052,  5672,    90,     6,   -22
   5061,   885,   401,  -190,  -2616,-13980,  5880,    89,     5,   -20
   5074,  1028,   388,  -213,  -2328,-13712,  5908,    89,     5,   -19
   5088,  1059,   379,  -236,  -2004,-13352,  6116,    88,     4,   -18
   5096,   984,   374,  -257,  -2288,-13720,  6156,    88,     4,   -18
   5102,   984,   366,  -269,  -2520,-14128,  6256,    90,     4,   -19
   5123,  1224,   314,  -267,  -2412,-14008,  6652,    88,     5,   -17
   5129,  1224,   314,  -267,  -2540,-13428,  7020,    88,     5,   -17
   5142,  1603,   279,  -316,  -2304,-12740,  7148,    86,     6,   -15
   5145,  1603,   279,  -316,  -2304,-12740,  7148,    85,     5,   -16
   5159,  1777,   264,  -374,  -2240,-12432,  7296,    85,     5,   -16
   5164,  1913,   250,  -434,  -2000,-12832,  7536,    85,     5,   -14
   5173,  1993,   212,  -466,  -1968,-13728,  7648,    83,     3,   -13
   5187,  1979,   163,  -440,  -2148,-14852,  8564,    83,     4,   -12
   5200,  1894,    84,  -289,  -2484,-14892,  8868,    83,     2,   -13
   5209,  1894,    84,  -289,  -2360,-14128,  9268,    78,     5,   -10
   5219,  1980,    51,  -208,  -2428,-13916,  9724,    78,     1,    -8
   5227,  2128,    12,  -160,  -2428,-13916,  9724,    79,     4,   -10
   5237,  2231,   -10,  -118,  -1672,-13664, 10124,    79,     4,   -10
   5242,  2132,   -22,   -63,  -1284,-13224, 10604,    77,     5,   -10
   5254,  1891,   -17,   -12,  -1708,-13084, 11100,    73,     3,    -7
   5267,  1730,     6,    29,  -1956,-12060, 12000,    74,     3,    -5
   5275,  1707,    19,    54,  -1956,-12060, 12000,    74,     3,    -5
   5284,  1796,    32,    49,  -2220,-11176, 12324,    71,     5,    -7
   5301,  2285,    49,   -62,  -2304,-10000, 12788,    72,     4,    -5
   5315,  2541,    53,  -124,  -1804, -9912, 12628,    68,     4,    -2
   5335,  2339,    55,  -142,  -1404, -9636, 13000,    64,     4,    -3
   5350,  1556,    69,   -61,  -2024, -9844, 13252,    64,     4,    -3
   5357,  1556,    69,   -61,  -2024, -9844, 13252,    63,     3,    -1
   5375,  1472,   104,     7,  -2288, -7704, 13332,    61,     3,    -2
   5405,  1894,    68,  -116,  -1936, -5844, 13412,    58,     3,     0
   5420,  1956,    35,  -199,  -1996, -5468, 13688,    55,     4,    -2
   5433,  1824,    14,  -334,  -1828, -6300, 13796,    54,     5,     0
   5452,  1519,    -1,  -280,  -1996, -7596, 13752,    54,     4,    -2
   5462,  1495,   -15,  -202,  -1960, -7668, 14168,    51,     3,     0
   5484,  1792,   -45,   -53,  -2000, -5604, 14544,    49,     5,     1
   5490,  1792,   -45,   -53,  -1152, -4176, 14688,    50,     3,     1
   5493,  1796,   -31,   -27,  -1152, -4176, 14688,    50,     3,     1
   5501,  1505,    -3,   -29,  -1648, -3600, 14900,    49,     3,     1
   5513,  1204,    20,   -49,  -2172, -4204, 15300,    49,     3,     1
   5534,  1253,    98,   -78,  -2164, -3772, 15052,    47,     3,     1
   5545,  1291,   119,   -98,  -1908, -3192, 14596,    47,     3,     1
   5552,  1252,   111,  -114,  -1868, -3056, 14280,    44,     4,     1
   5563,  1260,    76,  -121,  -1936, -2968, 14092,    45,     6,     0
   5572,  1377,    30,  -131,  -2008, -2324, 14156,    42,     4,     0
   5584,  1486,   -15,  -154,  -1844, -1516, 14096,    43,     4,     0
   5594,  1441,   -55,  -179,  -1560, -1356, 14224,    40,     6,    -1
   5602,  1195,   -92,  -180,  -1516, -1800, 14540,    38,     4,     1
   5619,   901,  -108,  -144,  -1740, -2384, 14640,    38,     1,    -2
   5624,   672,  -109,   -80,  -1860, -2884, 14652,    40,     3,     1
   5635,   554,  -107,     0,  -1892, -2920, 14684,    39,     5,    -3
   5643,   495,  -111,    71,  -1668, -2572, 14540,    39,     6,     0
   5652,   479,  -135,   123,  -1876, -2308, 14288,    37,     3,    -1
   5668,   565,  -174,   149,  -1900,  -204, 14644,    36,     4,     0
   5683,   729,  -247,   104,  -1740,   576, 14868,    36,     4,     0
   5694,   671,  -265,    44,  -1764,   788, 15160,    35,     2,    -1
   5709,   638,  -263,   -21,  -1752,   124, 14924,    35,     1,    -2
   5721,   656,  -264,  -107,  -1468,  -288, 14768,    34,     2,    -2
   5732,   666,  -287,  -121,  -1464,  -376, 14812,    33,     2,    -2
   5741,   689,  -301,  -121,  -1228,  -116, 15064,    35,     2,    -3
   5751,   701,  -312,  -122,  -1120,   264, 15208,    35,     3,    -2
   5757,   701,  -312,  -122,  -1120,   264, 15208,    32,     1,    -2
   5779,   484,  -293,  -121,  -1128,  -308, 15920,    33,    -1,    -3
   5787,   340,  -259,  -104,  -1128,  -308, 15920,    30,     2,    -3
   5814,   108,  -176,    16,   -684, -1072, 15576,    34,     0,    -3
   5823,    88,  -169,    60,   -724,  -764, 15560,    31,     0,    -3
   5828,    88,  -169,    60,   -724,  -764, 15560,    29,     3,    -3
   5833,    74,  -160,    90,   -704,  -352, 15772,    29,     3,    -3
   5847,    62,  -150,   102,   -932,   408, 15940,    33,    -1,    -3
   5860,    28,  -131,    91,   -728,   620, 16160,    29,     1,    -3
   5867,   -18,  -113,    70,   -824,   744, 16048,    32,     0,    -2
   5880,   -91,   -84,    44,   -824,   744, 16048,    32,    -2,    -4
   5884,  -157,   -62,    10,   -712,   196, 15888,    31,     0,    -3
   5898,  -163,   -45,   -19,   -712,   196, 15888,    31,     0,    -3
   5903,  -108,   -43,   -42,   -476,    12, 15592,    32,    -2,    -4
   5926,    44,   -57,   -73,   -492,   -32, 15344,    32,     0,    -3
   5935,    79,   -61,   -83,   -492,   -32, 15344,    32,    -1,    -1
   5945,    92,   -72,   -96,   -412,  -388, 15188,    32,    -1,    -1
   5955,   119,   -92,   -99,   -292,  -800, 15212,    30,     0,     0
   5964,   101,  -110,   -89,   -328,  -860, 15432,    31,    -1,    -3
   5991,   -71,  -114,   -23,   -448,  -896, 15872,    32,     0,    -3
   6001,   -91,  -102,    -2,   -372, -1016, 15912,    33,    -1,    -3
   6007,   -91,  -102,    -2,   -372, -1016, 15912,    33,    -1,    -3
   6016,   -83,   -92,    17,   -336,  -920, 15844,    33,    -1,    -2
   6028,   -48,   -84,    31,   -312,  -812, 15968,    31,    -1,    -3
   6039,   -11,   -77,    40,   -252,  -844, 16040,    33,     0,    -2
   6054,    -1,   -54,    62,   -200,  -904, 16116,    32,    -1,    -2
   6068,   -16,   -36,    76,    -80, -1020, 16256,    32,    -1,    -2
   6077,   -34,   -15,    96,    -20,  -908, 16148,    32,    -1,    -3
   6086,   -74,     8,   117,    -24,  -644, 16068,    32,    -2,    -4
   6093,  -130,    29,   132,     28,  -508, 15976,    33,    -1,    -2
   6103,  -171,    42,   142,    132,  -488, 15936,    31,    -2,    -3
   6114,  -175,    51,   150,     88,  -348, 16108,    34,    -5,    -2
   6127,  -163,    69,   156,    -12,  -256, 15920,    34,    -2,    -4
   6133,  -147,    83,   161,     -8,   172, 15796,    33,    -2,    -3
   6164,  -168,   108,   140,    -40,   224, 15860,    34,    -2,    -2
   6178,  -159,   117,   130,    -72,   328, 15768,    33,    -1,    -4
   6191,  -155,   130,   100,    -88,   252, 15764,    34,    -2,    -4
   6202,  -161,   132,    84,   -204,   364, 15564,    34,    -2,     0
   6211,  -168,   131,    67,   -360,   204, 15540,    33,    -2,    -3
   6221,  -154,   123,    52,   -460,   132, 15276,    34,     0,     0
   6225,  -154,   123,    52,   -460,   132, 15276,    34,     0,     0
   6234,  -132,   112,    35,   -344,  -204, 15324,    33,    -2,    -1
   6248,  -134,    94,    30,   -432,  -284, 15616,    34,    -2,    -2
   6260,  -137,    90,    31,   -552,  -184, 16044,    35,    -1,    -2
   6277,  -118,   123,    19,   -636,  -172, 15976,    34,     0,    -2
   6292,  -135,   159,    -9,   -500,  -212, 15508,    34,    -1,    -1
   6306,  -131,   151,   -20,   -556,  -244, 15268,    34,     0,    -3
   6320,  -101,   134,   -33,   -652,  -252, 15316,    33,     0,    -5
   6330,   -76,   115,   -47,   -580,  -300, 15316,    34,    -2,    -2
   6339,   -83,   103,   -60,   -580,  -300, 15316,    32,     1,    -2
   6353,  -116,    68,   -57,   -504,  -708, 15224,    34,     0,    -4
   6375,  -108,    29,   -38,   -644,  -772, 15240,    34,     0,    -3
   6387,   -98,     5,   -29,   -712,  -504, 15480,    33,    -2,    -3
   6404,   -72,   -33,   -38,   -860,  -252, 15896,    34,     1,    -1
   6419,   -66,   -41,   -55,   -604,  -352, 16176,    33,    -1,    -1
   6428,   -58,   -45,   -78,   -604,  -352, 16176,    33,    -1,    -1
   6435,   -30,   -41,  -103,   -820,  -644, 16124,    35,    -1,    -3
   6443,    18,   -36,  -120,   -644, -1016, 16268,    32,     0,    -2
   6454,    59,   -36,  -129,   -600, -1068, 16204,    34,    -3,    -4
   6469,    76,   -32,  -130,   -596, -1216, 16376,    33,     1,    -3
   6481,    75,   -15,  -116,   -532, -1236, 16424,    34,    -1,    -3
   6488,    75,   -15,  -116,   -532, -1236, 16424,    34,    -1,    -3
   6494,    74,     0,  -109,   -456, -1112, 16336,    34,    -1,    -2
   6507,    60,    25,  -103,   -580, -1096, 16244,    34,    -1,    -2
   6518,    43,    41,   -97,   -468, -1184, 16228,    32,     1,    -3
   6528,    19,    51,   -86,   -468, -1184, 16228,    32,     1,    -3
   6534,     3,    64,   -73,   -472, -1264, 16284,    32,    -1,    -4
   6544,    -5,    80,   -62,   -496, -1140, 16268,    33,    -1,    -5
   6552,   -23,   100,   -55,   -576, -1072, 16368,    35,    -1,    -3
   6576,   -26,   136,   -51,   -660,  -996, 16104,    34,    -1,    -2
   6595,    -5,   154,   -53,   -688, -1096, 15856,    34,     0,    -2
   6607,     1,   157,   -52,   -676, -1228, 15504,    34,     0,    -2
   6615,     2,   154,   -47,   -612, -1372, 15456,    34,     1,    -2
   6623,     0,   144,   -36,   -568, -1460, 15356,    33,     0,    -1
   6639,   -11,   134,   -23,   -504, -1456, 15376,    34,     1,    -2
   6646,   -25,   116,    -9,   -556, -1360, 15348,    34,     1,    -2
   6658,   -35,   108,     3,   -660, -1116, 15564,    36,     1,    -2
   6679,   -18,   108,     2,   -600,  -820, 15520,    33,     1,    -3
   6685,    -8,   103,    -8,   -592,  -792, 15604,    33,     1,    -3
   6694,    -1,    97,   -15,   -576,  -796, 15408,    34,     2,     0
   6703,     6,    87,   -21,   -532,  -984, 15376,    33,     0,    -2
   6717,    18,    70,   -19,   -656, -1020, 15392,    34,    -1,    -4
   6729,    31,    54,   -14,   -628,  -748, 15540,    34,    -1,    -2
   6746,    32,    32,    -3,   -760,  -488, 15668,    31,     0,    -3
   6756,     5,    32,    -3,   -784,  -316, 15732,    33,     1,    -2
   6765,   -19,    32,    -9,   -772,  -368, 15712,    33,     1,    -2
   6776,   -30,    34,   -13,   -768,  -496, 15844,    35,     0,    -2
   6786,   -25,    33,   -17,   -904,  -492, 15840,    34,    -1,    -3
   6792,   -13,    32,   -18,   -772,  -540, 15740,    33,     1,    -2
   6812,    58,    30,   -36,  -1028,  -272, 15972,    32,     1,    -3
   6828,    67,    39,   -51,  -1012,  -292, 16152,    35,     0,    -4
   6858,    32,    92,   -80,  -1024,  -872, 15756,    35,     0,    -3
   6867,     8,   105,   -72,   -936, -1144, 15444,    34,     1,    -2
   6881,    -8,    99,   -39,  -1000,  -972, 15384,    32,     0,    -3
   6884,    -8,    99,   -39,  -1000,  -972, 15384,    32,     0,    -3
   6898,    -7,    94,   -22,  -1028,  -908, 15508,    36,    -1,    -4
   6904,   -21,    87,    -9,  -1104,  -836, 15356,    33,    -1,    -3
   6921,   -34,    81,     1,  -1160,  -752, 15392,    34,     1,    -4
   6929,   -28,    70,    11,  -1160,  -752, 15392,    34,     1,    -4
   6936,   -10,    65,    16,  -1116,  -572, 15452,    34,     4,    -2
   6952,     4,    60,     1,  -1200,  -304, 15328,    33,     1,    -3
   6959,     4,    60,     1,  -1216,  -288, 15364,    32,     3,    -3
   6968,    12,    62,   -10,  -1216,  -288, 15364,    32,     3,    -3
   6973,    28,    58,   -21,  -1136,  -380, 15192,    33,     1,    -3
   6985,    43,    51,   -26,  -1036,  -464, 15120,    33,     1,    -1
   6994,    43,    42,   -26,  -1112,  -332, 15196,    31,     2,    -4
   7016,    13,    26,   -19,  -1140,  -384, 15092,    33,     0,    -4
   7021,    13,    26,   -19,  -1132,  -336, 15216,    32,     2,    -5
   7036,     7,    11,   -16,  -1144,  -284, 15144,    33,     2,    -5
   7051,    -2,     0,   -19,  -1168,  -340, 15168,    32,     1,    -1
   7062,    51,   -29,   -31,  -1132,  -216, 15344,    30,    -2,    -3
   7077,    78,   -31,   -43,  -1176,   -40, 15460,    33,     3,    -4
   7084,    73,   -29,   -57,  -1152,  -116, 15508,    32,     2,    -2
   7090,    73,   -29,   -57,  -1064,  -264, 15344,    32,     1,    -4
   7097,    60,   -26,   -67,  -1064,  -264, 15344,    32,     1,    -4
   7105,    48,   -30,   -72,  -1028,  -372, 15328,    32,     2,    -1
   7115,    29,   -35,   -74,   -844,  -656, 15364,    34,     0,    -2
   7132,    54,   -53,   -59,   -856,  -732, 15416,    32,     1,     0
   7146,    45,   -57,   -51,   -748,  -812, 15600,    32,     2,    -4
   7167,     3,   -56,   -30,   -736,  -880, 15656,    32,     2,    -4
   7174,     8,   -56,   -24,   -696,  -808, 15752,    31,     2,    -4
   7183,    24,   -55,   -18,   -656,  -656, 15992,    33,     0,    -3
   7195,    37,   -53,   -19,   -608,  -556, 16148,    30,     4,    -2
   7206,    42,   -49,   -24,   -492,  -448, 16124,    33,    -1,    -4
   7215,    48,   -33,   -33,   -672,  -376, 16156,    32,     3,    -3
   7229,    63,   -21,   -46,   -544,  -340, 16152,    32,     0,    -3
   7242,    85,     1,   -60,   -464,  -416, 16000,    33,     0,    -3
   7252,    74,     9,   -54,   -556,  -600, 15980,    32,     0,    -5
   7264,    61,    13,   -45,   -512,  -716, 15928,    32,     0,    -3
   7291,    21,    23,   -11,   -624,  -536, 16160,    30,    -1,    -2
   7302,   -52,    42,    24,   -720,  -456, 16140,    32,    -1,    -3
   7309,   -52,    42,    24,   -720,  -456, 16140,    32,     1,    -4
   7316,   -66,    49,    34,   -728,  -416, 16068,    32,     1,    -4
   7326,   -59,    54,    38,   -740,  -424, 15948,    32,     0,    -2
   7335,   -34,    52,    38,   -808,  -436, 15848,    29,     2,    -2
   7354,     0,    46,    24,   -860,  -580, 15832,    32,    -1,    -4
   7360,     0,    46,    24,   -948,  -592, 15804,    32,     2,    -2
   7369,    28,    42,    21,   -828,  -592, 15788,    32,     0,    -4
   7377,    57,    41,    22,   -828,  -592, 15788,    32,     0,    -4
   7384,    68,    39,    25,   -792,  -740, 15716,    32,     2,    -5
   7394,    58,    41,    30,   -792,  -700, 15680,    32,    -1,    -1
   7405,    39,    40,    38,   -804,  -680, 15696,    32,    -1,    -3
   7420,    22,    42,    44,   -968,  -644, 15588,    31,     2,    -3
   7423,    17,    40,    50,   -996,  -620, 15544,    31,     2,    -3
   7438,    21,    38,    57,  -1004,  -572, 15520,    32,     1,    -2
   7442,     9,    35,    68,  -1080,  -584, 15420,    31,     0,    -3
